county,oshpd_id,hospital,case_mix_index,period_type,period_year
MONTEREY,270831,NATIVIDAD MEDICAL CENTER - NATIVIDAD RD,,FY,2024
MONTEREY,270875,SALINAS VALLEY HEALTH MEDICAL CENTER,1.4838757737130517,FY,2024
MONTEREY,274038,MONTEREY PSYCHIATRIC HEALTH FACILITY,,FY,2024
MONTEREY,274043,NATIVIDAD MEDICAL CENTER,1.6403543400385776,FY,2024
NAPA,281047,PROVIDENCE QUEEN OF THE VALLEY MEDICAL CENTER,1.589409515392547,FY,2024
NAPA,281078,ADVENTIST HEALTH ST. HELENA,2.348141971428571,FY,2024
NAPA,281297,N M HOLDERMAN MEMORIAL HOSPITAL (VET'S HOME OF CAL,,FY,2024
NEVADA,291023,SIERRA NEVADA MEMORIAL HOSPITAL,1.4365810115911484,FY,2024
NEVADA,291053,TAHOE FOREST HOSPITAL,1.3576361625514404,FY,2024
ORANGE,300032,CHILDREN'S HOSPITAL OF ORANGE COUNTY,1.6719319180430035,FY,2024
ORANGE,300225,MEMORIALCARE ORANGE COAST MEDICAL CENTER,1.7059139292982592,FY,2024
ORANGE,301097,"ANAHEIM COMMUNITY HOSPITAL, LLC",1.356554993514916,FY,2024
ORANGE,301098,AHMC ANAHEIM REGIONAL MEDICAL CENTER,1.5386701236649794,FY,2024
ORANGE,301109,ANAHEIM GENERAL HOSPITAL - BUENA PARK CAMPUS,,FY,2024
ORANGE,301121,ORANGE CO COMMUNITY HOSP - ORANGE,,FY,2024
ORANGE,301126,BREA COMMUNITY HOSPITAL,,FY,2024
ORANGE,301127,KINDRED HOSPITAL - BREA,2.4267325722983255,FY,2024
ORANGE,301132,KAISER FND HOSP - ORANGE COUNTY - LAKEVIEW,,FY,2024
ORANGE,301133,CAPISTRANO BY THE SEA HOSPITAL,,FY,2024
ORANGE,301140,CHAPMAN GLOBAL MEDICAL CENTER,1.553818210361067,FY,2024
ORANGE,301155,COLLEGE HOSPITAL COSTA MESA,1.102672843822844,FY,2024
ORANGE,301167,KINDRED HOSPITAL - SANTA ANA,,FY,2024
ORANGE,301169,CHARTER B H S - YORBA LINDA,,FY,2024
ORANGE,301175,UCI HEALTH-FOUNTAIN VALLEY,1.554123180743875,FY,2024
ORANGE,301188,ANAHEIM GLOBAL MEDICAL CENTER,1.388950643382353,FY,2024
ORANGE,301205,HOAG MEMORIAL HOSPITAL PRESBYTERIAN,1.4481211841440444,FY,2024
ORANGE,301209,HUNTINGTON BEACH HOSPITAL,1.5196795283327873,FY,2024
ORANGE,301232,FRIENDLY HILLS REGIONAL MEDICAL CENTER,,FY,2024
ORANGE,301234,LA PALMA INTERCOMMUNITY HOSPITAL,1.506489263803681,FY,2024
ORANGE,301242,ORANGE CO COMMUNITY HOSP - BUENA PARK,,FY,2024
ORANGE,301248,UCI HEALTH-LOS ALAMITOS,1.7459411578112622,FY,2024
ORANGE,301258,SOUTH COAST GLOBAL MEDICAL CENTER,1.1926320103857562,FY,2024
ORANGE,301262,PROVIDENCE MISSION HOSPITAL,1.8317044511070122,FY,2024
ORANGE,301279,UCI HEALTH-ORANGE,2.1239632478312878,FY,2024
ORANGE,301282,PACIFICA HOSPITAL,,FY,2024
ORANGE,301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,1.660025099866844,FY,2024
ORANGE,301297,UCI HEALTH-PLACENTIA LINDA,1.6370925738144937,FY,2024
ORANGE,301304,NEWPORT BAY HOSPITAL,,FY,2024
ORANGE,301314,SANTA ANA HOSPITAL MEDICAL CENTER INC,,FY,2024
ORANGE,301317,MEMORIALCARE SADDLEBACK MEDICAL CENTER,1.5831731161382832,FY,2024
ORANGE,301325,SADDLEBACK MEMORIAL MEDICAL CENTER - SAN CLEMENTE,,FY,2024
ORANGE,301337,PROVIDENCE MISSION HOSPITAL - LAGUNA BEACH,1.5830076637250357,FY,2024
ORANGE,301340,PROVIDENCE ST. JOSEPH HOSPITAL,1.7006508446969688,FY,2024
ORANGE,301342,PROVIDENCE ST. JUDE MEDICAL CENTER,1.8155374959101316,FY,2024
ORANGE,301357,FOOTHILL REGIONAL MEDICAL CENTER,1.7053489855678736,FY,2024
ORANGE,301379,WEST ANAHEIM MEDICAL CENTER,1.8491211994629282,FY,2024
ORANGE,301380,KINDRED HOSPITAL WESTMINSTER,3.2545197070572565,FY,2024
ORANGE,301566,ORANGE COUNTY GLOBAL MEDICAL CENTER,1.5981743673976754,FY,2024
ORANGE,301761,ANAHEIM MEMORIAL MEDICAL CENTER WEST,,FY,2024
ORANGE,304040,CHARTER B H S - MISSION VIEJO,,FY,2024
ORANGE,304045,IRVINE REGIONAL HOSPITAL AND MEDICAL CENTER,,FY,2024
ORANGE,304079,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TUSTIN,,FY,2024
ORANGE,304113,CHILDREN'S HOSPITAL AT MISSION,1.596350033715442,FY,2024
ORANGE,304159,HEALTHBRIDGE CHILDREN'S HOSPITAL-ORANGE,2.026488157894737,FY,2024
ORANGE,304409,KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHEIM,1.4502389725920128,FY,2024
ORANGE,304426,ROYALE' MISSION VIEJO,,FY,2024
ORANGE,304460,HOAG ORTHOPEDIC INSTITUTE,3.0809509684560044,FY,2024
ORANGE,304583,"LAGUNA TREATMENT CENTER, LLC",0.8010667039106146,FY,2024
ORANGE,304585,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TUSTIN,1.2379910138248849,FY,2024
ORANGE,304589,"ALISO RIDGE BEHAVIORAL HEALTH, LLC",1.3516609353507565,FY,2024
PLACER,310791,SUTTER AUBURN FAITH HOSPITAL,1.5117758688895162,FY,2024
PLACER,311000,SUTTER ROSEVILLE MEDICAL CENTER,1.5849607910267713,FY,2024
PLACER,314007,CHARTER BHS OF NO CA/SAC,,FY,2024
PLACER,314024,KAISER FOUNDATION HOSPITAL - ROSEVILLE,1.4008367141262803,FY,2024
PLACER,314029,CIRBY HILLS BEHAVIORAL HEALTH,1.3586722448979596,FY,2024
PLUMAS,320859,EASTERN PLUMAS HOSPITAL-PORTOLA CAMPUS,1.0511010101010103,FY,2024
PLUMAS,320874,INDIAN VALLEY HOSPITAL,,FY,2024
PLUMAS,320986,PLUMAS DISTRICT HOSPITAL,1.0762180272108839,FY,2024
PLUMAS,321016,SENECA DISTRICT HOSPITAL,1.097653448275862,FY,2024
RIVERSIDE,330120,THE BETTY FORD CENTER,1.4763162585034015,FY,2024
RIVERSIDE,331145,CORONA REGIONAL MEDICAL CENTER-MAGNOLIA,,FY,2024
RIVERSIDE,331152,CORONA REGIONAL MEDICAL CENTER-MAIN,1.431549166735079,FY,2024
RIVERSIDE,331164,DESERT REGIONAL MEDICAL CENTER,1.7504899414470956,FY,2024
RIVERSIDE,331168,EISENHOWER MEDICAL CENTER,1.714075800244487,FY,2024
RIVERSIDE,331194,HEMET GLOBAL MEDICAL CENTER,1.6605027320989258,FY,2024
RIVERSIDE,331216,JOHN F. KENNEDY MEMORIAL HOSPITAL,1.2647408261287223,FY,2024
RIVERSIDE,331225,CHARTER B H S - CORONA,,FY,2024
RIVERSIDE,331226,PACIFIC GROVE HOSPITAL,1.3474029602220166,FY,2024
RIVERSIDE,331288,PALO VERDE HOSPITAL,0.9308326693227095,FY,2024
RIVERSIDE,331293,DOCTORS HOSPITAL OF RIVERSIDE,1.3758040914003402,FY,2024
RIVERSIDE,331312,RIVERSIDE COMMUNITY HOSPITAL,1.7124514082117424,FY,2024
RIVERSIDE,331313,RIVERSIDE GENERAL HOSPITAL UNIVERSITY MED CENTER,,FY,2024
RIVERSIDE,331314,RIVERSIDE COUNTY REGIONAL MEDICAL CENTER - D/P APH,,FY,2024
RIVERSIDE,331326,SAN GORGONIO MEMORIAL HOSPITAL,1.5060773637633909,FY,2024
RIVERSIDE,332172,KINDRED HOSPITAL - RIVERSIDE,4.807749999999998,FY,2024
RIVERSIDE,334001,SOUTHWEST HEALTHCARE SYSTEM-WILDOMAR,,FY,2024
RIVERSIDE,334017,CHARTER BEHAV. HEALTH SYSTEM OF SO CA/PALM SPRINGS,,FY,2024
RIVERSIDE,334018,MENIFEE GLOBAL MEDICAL CENTER,1.4782487302061547,FY,2024
RIVERSIDE,334025,KAISER FOUNDATION HOSPITAL - RIVERSIDE,1.4346371046322797,FY,2024
RIVERSIDE,334048,KAISER FOUNDATION HOSPITAL - MORENO VALLEY,1.276884340490797,FY,2024
RIVERSIDE,334068,SOUTHWEST HEALTHCARE RANCHO SPRINGS HOSPITAL,1.331931300047104,FY,2024
RIVERSIDE,334457,TELECARE RIVERSIDE COUNTY PSYCHIATRIC HEALTH FACILITY,1.3564161849710985,FY,2024
RIVERSIDE,334481,"THE HEART HOSPITAL, INC.",,FY,2024
RIVERSIDE,334487,RIVERSIDE UNIVERSITY HEALTH SYSTEM - MEDICAL CENTER,1.494400178550174,FY,2024
RIVERSIDE,334533,REHABILITATION HOSPITAL OF SOUTHERN CALIFORNIA,1.320243048128342,FY,2024
RIVERSIDE,334564,TEMECULA VALLEY HOSPITAL,1.807226458935648,FY,2024
RIVERSIDE,334589,LOMA LINDA UNIVERSITY MEDICAL CENTER-MURRIETA,1.5526815093708153,FY,2024
RIVERSIDE,334678,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF MURRIETA,1.2780710180623973,FY,2024
SACRAMENTO,340025,UC DAVIS REHABILITATION HOSPITAL,1.2402509345794392,FY,2024
SACRAMENTO,340041,HERITAGE OAKS ENRICHMENT CENTER,1.3616730215827337,FY,2024
SACRAMENTO,340869,MERCY AMERICAN RIVER HOSPITAL,,FY,2024
SACRAMENTO,340913,KAISER FOUNDATION HOSPITAL - SACRAMENTO,1.8705848200979323,FY,2024
SACRAMENTO,340947,MERCY GENERAL HOSPITAL,2.149625323487569,FY,2024
SACRAMENTO,340950,MERCY SAN JUAN MEDICAL CENTER,1.6829565961916089,FY,2024
SACRAMENTO,340951,METHODIST HOSPITAL OF SACRAMENTO,1.2553534436252483,FY,2024
SACRAMENTO,341006,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,2.2348840892546282,FY,2024
SACRAMENTO,341051,"SUTTER MEDICAL CENTER, SACRAMENTO",1.7223500284807576,FY,2024
SACRAMENTO,341052,SUTTER MEMORIAL HOSPITAL,,FY,2024
SACRAMENTO,341326,SACRAMENTO REHABILITATION HOSPITAL,1.197909181141439,FY,2024
SACRAMENTO,342344,KAISER FOUNDATION HOSPITAL - SOUTH SACRAMENTO,1.5522218019596052,FY,2024
SACRAMENTO,342392,"SIERRA VISTA HOSPITAL, INC",1.3510849912739966,FY,2024
SACRAMENTO,344011,SACRAMENTO MENTAL HEALTH TREATMENT CENTER,1.3621483766233766,FY,2024
SACRAMENTO,344017,SUTTER CENTER FOR PSYCHIATRY,1.3318784068723157,FY,2024
SACRAMENTO,344021,HERITAGE OAKS HOSPITAL,1.3618083380925188,FY,2024
SACRAMENTO,344029,MERCY HOSPITAL OF FOLSOM,1.296470950974602,FY,2024
SACRAMENTO,344035,VIBRA HOSPITAL OF SACRAMENTO,3.773951246537397,FY,2024
SACRAMENTO,344114,SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIF.,2.843116944444444,FY,2024
SACRAMENTO,344170,CRESTWOOD PSYCHIATRIC HEALTH FACILITY-CARMICHAEL,1.331594794520548,FY,2024
SACRAMENTO,344188,CRESTWOOD PSYCHIATRIC HEALTH FACILITY-SACRAMENTO,1.3622040498442367,FY,2024
SACRAMENTO,344210,"SACRAMENTO BEHAVIORAL HEALTHCARE HOSPITAL, LLC",1.3536047520661159,FY,2024
SAN BENITO,350784,HAZEL HAWKINS MEMORIAL HOSPITAL,1.0281169775409211,FY,2024
SAN BERNARDINO,361105,BARSTOW COMMUNITY HOSPITAL,,FY,2024
SAN BERNARDINO,361110,BEAR VALLEY COMMUNITY HOSPITAL,0.9984562347188263,FY,2024
SAN BERNARDINO,361144,CHINO VALLEY MEDICAL CENTER,1.5048700308505951,FY,2024
SAN BERNARDINO,361166,MONTCLAIR HOSPITAL MEDICAL CENTER,1.5160004749841673,FY,2024
SAN BERNARDINO,361223,KAISER FOUNDATION HOSPITAL - FONTANA,1.5050011360977518,FY,2024
SAN BERNARDINO,361246,LOMA LINDA UNIVERSITY MEDICAL CENTER,2.1488422686627158,FY,2024
SAN BERNARDINO,361266,MOUNTAINS COMMUNITY HOSPITAL,1.2440279693486591,FY,2024
SAN BERNARDINO,361274,KINDRED HOSPITAL - ONTARIO,4.163025902335456,FY,2024
SAN BERNARDINO,361308,REDLANDS COMMUNITY HOSPITAL,1.5552399841786062,FY,2024
SAN BERNARDINO,361318,SAN ANTONIO REGIONAL HOSPITAL,1.5444473732273318,FY,2024
SAN BERNARDINO,361320,SAN BERNARDINO COUNTY MEDICAL CENTER,,FY,2024
SAN BERNARDINO,361323,COMMUNITY HOSPITAL OF SAN BERNARDINO,1.2421026022304829,FY,2024
SAN BERNARDINO,361339,ST. BERNARDINE MEDICAL CENTER,1.6358816572412083,FY,2024
SAN BERNARDINO,361343,PROVIDENCE ST. MARY MEDICAL CENTER,1.5088612531149863,FY,2024
SAN BERNARDINO,361370,VICTOR VALLEY GLOBAL MEDICAL CENTER,1.2307852276503828,FY,2024
SAN BERNARDINO,361458,COLORADO RIVER MEDICAL CENTER,0.9606680180180184,FY,2024
SAN BERNARDINO,362041,HI-DESERT MEDICAL CENTER,1.257055009523809,FY,2024
SAN BERNARDINO,364014,LOMA LINDA UNIVERSITY BEHAVIORAL MEDICINE CENTER,,FY,2024
SAN BERNARDINO,364050,CANYON RIDGE HOSPITAL,1.322791023122261,FY,2024
SAN BERNARDINO,364110,KAISER FND HOSP - PERMANENTE CHEM DEP PROGRAM,,FY,2024
SAN BERNARDINO,364121,BALLARD REHABILITATION HOSPITAL,1.5770805139186297,FY,2024
SAN BERNARDINO,364144,DESERT VALLEY HOSPITAL,1.5085011638173225,FY,2024
SAN BERNARDINO,364188,KINDRED HOSPITAL RANCHO,4.410029432624116,FY,2024
SAN BERNARDINO,364231,ARROWHEAD REGIONAL MEDICAL CENTER,1.5358134046268004,FY,2024
SAN BERNARDINO,364430,BARSTOW COMMUNITY HOSPITAL,1.3935018499486123,FY,2024
SAN BERNARDINO,364451,TOTALLY KIDS REHABILITATION HOSPITAL,1.3554188034188035,FY,2024
SAN BERNARDINO,364502,LOMA LINDA UNIVERSITY CHILDREN'S HOSPITAL,1.4155979624049368,FY,2024
SAN DIEGO,370028,KAISER FOUNDATION HOSPITAL - SAN MARCOS,1.3064127726218098,FY,2024
SAN DIEGO,370033,"CASA PALMERA CARE CENTER, LLC",0.9576637813211845,FY,2024
SAN DIEGO,370652,UC SAN DIEGO HEALTH - EAST CAMPUS MEDICAL CENTER,1.6111975280898874,FY,2024
SAN DIEGO,370658,SCRIPPS MERCY HOSPITAL - CHULA VISTA,,FY,2024
SAN DIEGO,370672,HARBOR VIEW MEDICAL CENTER,,FY,2024
SAN DIEGO,370673,RADY CHILDREN'S HOSPITAL SAN DIEGO,1.6623422368551342,FY,2024
SAN DIEGO,370689,SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER,1.335447766547114,FY,2024
SAN DIEGO,370693,SHARP CABRILLO HOSPITAL,,FY,2024
SAN DIEGO,370694,SHARP MEMORIAL HOSPITAL,1.9212750767611184,FY,2024
SAN DIEGO,370695,SHARP MARY BIRCH HOSPITAL FOR WOMEN AND NEWBORNS,1.0837025382008827,FY,2024
SAN DIEGO,370697,SCRIPPS HOSPITAL - EAST COUNTY,,FY,2024
SAN DIEGO,370705,FALLBROOK HOSPITAL DISTRICT,,FY,2024
SAN DIEGO,370714,GROSSMONT HOSPITAL,1.5900603087930714,FY,2024
SAN DIEGO,370721,KINDRED HOSPITAL - SAN DIEGO,3.6799086206896554,FY,2024
SAN DIEGO,370730,KAISER FOUNDATION HOSPITAL - SAN DIEGO - ZION,1.5425052270875008,FY,2024
SAN DIEGO,370744,SCRIPPS MERCY HOSPITAL,1.5679244934427716,FY,2024
SAN DIEGO,370745,SHARP MESA VISTA HOSPITAL,1.3005083919362401,FY,2024
SAN DIEGO,370746,MISSION BAY HOSPITAL,,FY,2024
SAN DIEGO,370749,ALVARADO PARKWAY INSTITUTE B.H.S.,1.2887170309653917,FY,2024
SAN DIEGO,370755,PALOMAR HEALTH DOWNTOWN CAMPUS,,FY,2024
SAN DIEGO,370759,PARADISE VALLEY HOSPITAL,1.4171547916075982,FY,2024
SAN DIEGO,370771,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA,1.922922748103076,FY,2024
SAN DIEGO,370775,PARADISE VALLEY HSP D/P APH BAYVIEW BEH HLTH,,FY,2024
SAN DIEGO,370780,TRI-CITY MEDICAL CENTER,1.7944737337073093,FY,2024
SAN DIEGO,370782,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MEDICAL CENTER,2.2066269952394326,FY,2024
SAN DIEGO,370787,PROMISE HOSPITAL OF SAN DIEGO,,FY,2024
SAN DIEGO,370875,SHARP CHULA VISTA MEDICAL CENTER,1.4734685868102289,FY,2024
SAN DIEGO,370977,PALOMAR MEDICAL CENTER POWAY,1.4485915351772782,FY,2024
SAN DIEGO,371256,SCRIPPS GREEN HOSPITAL,2.1877248328829455,FY,2024
SAN DIEGO,371394,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,1.4392879428365564,FY,2024
SAN DIEGO,374024,AURORA SAN DIEGO,1.3230317651789305,FY,2024
SAN DIEGO,374045,SAN LUIS REY HOSPITAL,,FY,2024
SAN DIEGO,374049,SHARP MCDONALD CENTER,1.489363274336283,FY,2024
SAN DIEGO,374055,SAN DIEGO COUNTY PSYCHIATRIC HOSPITAL,1.358165974025974,FY,2024
SAN DIEGO,374063,ALVARADO HOSPITAL MEDICAL CENTER/SDRI,,FY,2024
SAN DIEGO,374084,SAN DIEGO HOSPICE AND PALLIATIVE CARE-ACUTE CARE CTR,,FY,2024
SAN DIEGO,374094,SELECT SPECIALTY HOSPITAL - SAN DIEGO,3.954878615384617,FY,2024
SAN DIEGO,374141,UCSD/LA JOLLA - THORNTON HOSPITAL,,FY,2024
SAN DIEGO,374225,THC - SAN DIEGO,,FY,2024
SAN DIEGO,374382,PALOMAR MEDICAL CENTER,1.5612195334773213,FY,2024
SAN DIEGO,374572,PALOMAR REHABILITATION INSTITUTE,1.1802291970802918,FY,2024
SAN FRANCISCO,380046,LANGLEY PORTER PSYCHIATRIC INSTITUTE,1.2986027552674233,FY,2024
SAN FRANCISCO,380769,PACIFIC COAST HOSPITAL,,FY,2024
SAN FRANCISCO,380777,CALIFORNIA PACIFIC MED CTR-CALIFORNIA WEST,,FY,2024
SAN FRANCISCO,380842,JEWISH HOME & REHAB CENTER,1.2146595575723202,FY,2024
SAN FRANCISCO,380857,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,1.8969180665265615,FY,2024
SAN FRANCISCO,380865,LAGUNA HONDA HOSPITAL AND REHABILITATION CENTER,1.4853203647416413,FY,2024
SAN FRANCISCO,380868,LANGLEY PORTER PSYCHIATRIC INSTITUTE,,FY,2024
SAN FRANCISCO,380895,UCSF MEDICAL CENTER AT MOUNT ZION,,FY,2024
SAN FRANCISCO,380929,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,,FY,2024
SAN FRANCISCO,380933,CALIFORNIA PACIFIC MEDICAL CENTER - DAVIES CAMPUS HOSPITAL,1.705350029732409,FY,2024
SAN FRANCISCO,380939,PRISCILLA CHAN & MARK ZUCKERBERG SAN FRANCISCO GENERAL HOSPI,1.5427345226130649,FY,2024
SAN FRANCISCO,380954,SHRINERS HOSPITAL FOR CRIPPLED CHILDREN - S.F.,,FY,2024
SAN FRANCISCO,380960,UCSF HEALTH SAINT FRANCIS HOSPITAL,1.8212034528552448,FY,2024
SAN FRANCISCO,380964,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,,FY,2024
SAN FRANCISCO,380965,UCSF HEALTH - ST. MARY'S HOSPITAL,1.678933675748101,FY,2024
SAN FRANCISCO,381154,UCSF MEDICAL CENTER,2.5088560138539053,FY,2024
SAN FRANCISCO,382715,CHINESE HOSPITAL,1.502969874100719,FY,2024
SAN FRANCISCO,384176,CALIFORNIA PACIFIC MEDICAL CENTER - VAN NESS CAMPUS,1.849654260746852,FY,2024
SAN FRANCISCO,384202,CALIFORNIA PACIFIC MEDICAL CENTER - MISSION BERNAL CAMPUS,1.6176557815442558,FY,2024
SAN JOAQUIN,390846,DAMERON HOSPITAL,1.838800143884893,FY,2024
SAN JOAQUIN,390923,ADVENTIST HEALTH LODI MEMORIAL,1.4515458950361326,FY,2024
SAN JOAQUIN,391010,SAN JOAQUIN GENERAL HOSPITAL,1.621162642947903,FY,2024
SAN JOAQUIN,391042,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,1.7006805858830933,FY,2024
SAN JOAQUIN,391056,SUTTER TRACY COMMUNITY HOSPITAL,1.447164945454545,FY,2024
SAN JOAQUIN,392232,ST. JOSEPH'S BEHAVIORAL HEALTH CENTER,1.2454886545454544,FY,2024
SAN JOAQUIN,392287,DOCTORS HOSPITAL OF MANTECA,1.5284119545938262,FY,2024
SAN JOAQUIN,394003,SAN JOAQUIN PHF,1.3181959183673468,FY,2024
SAN JOAQUIN,394009,KAISER FOUNDATION HOSPITAL - MANTECA,1.3557770490008214,FY,2024
SAN JOAQUIN,394128,STOCKTON REGIONAL REHABILITATION HOSPITAL,1.238029583975347,FY,2024
SAN LUIS OBISPO,400466,"MARIAN REGIONAL MEDICAL CENTER, ARROYO GRANDE",1.4598000969618607,FY,2024
SAN LUIS OBISPO,400480,FRENCH HOSPITAL MEDICAL CENTER,1.7079652533783791,FY,2024
SAN LUIS OBISPO,400511,SAN LUIS OBISPO GENERAL HOSPITAL,,FY,2024
SAN LUIS OBISPO,400512,SAN LUIS OBISPO GENERAL HOSPITAL - PSYCHIATRIC,,FY,2024
SAN LUIS OBISPO,400524,ADVENTIST HEALTH SIERRA VISTA,1.6416724364670323,FY,2024
SAN LUIS OBISPO,400548,ADVENTIST HEALTH TWIN CITIES,1.28924058927001,FY,2024
SAN LUIS OBISPO,404046,SAN LUIS OBISPO CO PSYCHIATRIC HEALTH FACILITY,1.1789981697171381,FY,2024
SAN MATEO,410715,BELMONT HILLS HOSPITAL,,FY,2024
SAN MATEO,410742,MILLS  HEALTH CENTER,,FY,2024
SAN MATEO,410752,SAN MATEO MEDICAL CENTER LONG TERM CARE SERVICES,,FY,2024
SAN MATEO,410782,SAN MATEO MEDICAL CENTER,1.419397187117814,FY,2024
SAN MATEO,410804,KAISER FND HOSP - REDWOOD CITY,,FY,2024
SAN MATEO,410806,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,1.523554728304947,FY,2024
SAN MATEO,410817,AHMC SETON MEDICAL CENTER,1.8464153231410696,FY,2024
SAN MATEO,410828,AHMC SETON MEDICAL CENTER COASTSIDE,1.4694504761904759,FY,2024
SAN MATEO,410852,MILLS-PENINSULA MEDICAL CENTER,1.724680560524748,FY,2024
SAN MATEO,410891,SEQUOIA HOSPITAL,1.674392018018018,FY,2024
SAN MATEO,414018,MENLO PARK SURGICAL HOSPITAL,,FY,2024
SAN MATEO,414139,KAISER FOUNDATION HOSPITAL - REDWOOD CITY,1.614973338853238,FY,2024
SANTA BARBARA,420483,GOLETA VALLEY COTTAGE HOSPITAL,1.6746757847533638,FY,2024
SANTA BARBARA,420491,LOMPOC VALLEY MEDICAL CENTER,1.3468272156573116,FY,2024
SANTA BARBARA,420493,MARIAN REGIONAL MEDICAL CENTER,1.4568197664620215,FY,2024
SANTA BARBARA,420506,SANTA BARBARA COTTAGE CARE CENTER,,FY,2024
SANTA BARBARA,420514,SANTA BARBARA COTTAGE HOSPITAL,1.6505461964038743,FY,2024
SANTA BARBARA,420522,SANTA YNEZ VALLEY COTTAGE HOSPITAL,1.0382308139534884,FY,2024
SANTA BARBARA,420528,ST. FRANCIS MEDICAL CENTER OF SANTA BARBARA,,FY,2024
SANTA BARBARA,420535,VALLEY COMMUNITY HOSPITAL,,FY,2024
SANTA BARBARA,421167,"REHABILITATION INSTITUTE AT SANTA BARBARA, THE",,FY,2024
SANTA BARBARA,424002,SANTA BARBARA PSYCHIATRIC HEALTH FACILITY,1.309162765957447,FY,2024
SANTA BARBARA,424047,REHABILITATION INSTITUTE AT SANTA BARBARA,,FY,2024
SANTA BARBARA,424102,THE CHAMPION CENTER,,FY,2024
SANTA CLARA,430705,REGIONAL MEDICAL CENTER OF SAN JOSE,1.7801035284951041,FY,2024
SANTA CLARA,430743,COMMUNITY HOSPITAL OF LOS GATOS,,FY,2024
SANTA CLARA,430763,EL CAMINO HEALTH,1.4575600440746235,FY,2024
SANTA CLARA,430779,GOOD SAMARITAN HOSPITAL-SAN JOSE,1.5889033546602112,FY,2024
SANTA CLARA,430805,KAISER FND HOSP - SANTA CLARA,,FY,2024
SANTA CLARA,430837,O'CONNOR HOSPITAL,1.3965414279951591,FY,2024
SANTA CLARA,430879,SAN JOSE MEDICAL CENTER,,FY,2024
SANTA CLARA,430883,SANTA CLARA VALLEY MEDICAL CENTER,1.4806586468885676,FY,2024
SANTA CLARA,430905,STANFORD HEALTH CARE,2.6718853062726473,FY,2024
SANTA CLARA,431506,KAISER FOUNDATION HOSPITAL - SAN JOSE,1.4588453590434727,FY,2024
SANTA CLARA,434016,SOUTH VALLEY HOSPITAL,,FY,2024
SANTA CLARA,434020,ST. LOUISE REGIONAL HOSPITAL - MORGAN HILL,,FY,2024
SANTA CLARA,434032,SAN JOSE BEHAVIORAL HEALTH,1.3300611156022635,FY,2024
SANTA CLARA,434040,LUCILE PACKARD CHILDREN'S HOSPITAL STANFORD,1.6446036035583256,FY,2024
SANTA CLARA,434051,CHILDREN'S HEALTHCARE ORGANIZATION OF NORTHERN CA - PEDIATRI,1.4328942857142857,FY,2024
SANTA CLARA,434138,ST. LOUISE REGIONAL HOSPITAL,1.3934327367055765,FY,2024
SANTA CLARA,434153,KAISER FOUNDATION HOSPITAL - SANTA CLARA,1.7880708750000014,FY,2024
SANTA CLARA,434218,KAISER PERMANENTE P.H.F - SANTA CLARA,1.2823140974967062,FY,2024
SANTA CLARA,434220,CRESTWOOD PSYCHIATRIC HEALTH FACILITY-SAN JOSE,1.3220610465116278,FY,2024
SANTA CRUZ,440755,DOMINICAN HOSPITAL,1.6279711289908423,FY,2024
SANTA CRUZ,440920,WATSONVILLE COMMUNITY HOSPITAL - GREEN VALLEY RD,,FY,2024
SANTA CRUZ,444012,SUTTER MATERNITY AND SURGERY CENTER OF SANTA CRUZ,0.9286779925650556,FY,2024
SANTA CRUZ,444013,WATSONVILLE COMMUNITY HOSPITAL,1.3106068493150693,FY,2024
SANTA CRUZ,444029,TELECARE SANTA CRUZ PHF,1.316617378917379,FY,2024
SHASTA,450936,MAYERS MEMORIAL HOSPITAL,1.13093323699422,FY,2024
SHASTA,450940,SHASTA REGIONAL MEDICAL CENTER,1.8485958996623248,FY,2024
SHASTA,450949,MERCY MEDICAL CENTER - REDDING,1.7691021535960991,FY,2024
SHASTA,451019,SHASTA COUNTY P H F,,FY,2024
SHASTA,454012,VIBRA HOSPITAL OF NORTHERN CALIFORNIA,2.0836722419928826,FY,2024
SHASTA,454013,PATIENTS' HOSPITAL OF REDDING,1.8045054945054952,FY,2024
SHASTA,454068,RESTPADD PSYCHIATRIC HEALTH FACILITY,1.3554662763466043,FY,2024
SIERRA,461024,EASTERN PLUMAS HOSPITAL-LOYALTON CAMPUS,,FY,2024
SISKIYOU,470871,MERCY MEDICAL CENTER MT. SHASTA,1.2321676267281099,FY,2024
SISKIYOU,471031,SISKIYOU GENERAL HOSPITAL - MAIN STREET,,FY,2024
